# sections
Externships / Insight Series
Fellowships
Internship-Matching Fellowships
Internships
Special Programs & Resources
Winternships
# rows
Internship-Matching Fellowships	[Hack Diversity](https://www.hackdiversity.com/)	Name=[Hack Diversity](https://www.hackdiversity.com/); Status/Open Date=?; Year=All Student; Note=Match [NYC](https://www.hackdiversity.com/how-to-apply-nyc) and [Boston](https://www.hackdiversity.com/how-to-apply-boston) students to internships. Provides year-round technical training
Internship-Matching Fellowships	[INROADS](https://inroads.org/apply/)	Name=[INROADS](https://inroads.org/apply/); Status/Open Date=?; Year=All student; Note=STEM & Other Majors
Internship-Matching Fellowships	[Neo Scholar](https://neo.com/scholars)	Name=[Neo Scholar](https://neo.com/scholars); Status/Open Date=?; Year=All student; Note=Get matched to start-ups, plus mentorship & resources for building your own
Internships	Activision Blizzard SPARX	Name=Activision Blizzard SPARX; Status/Open Date=?; Year=Sophomore
Internships	Rockwell Engineering Pathways	Name=Rockwell Engineering Pathways; Status/Open Date=?; Year=Freshman; Note=8-10 week SW/HW internship
Internships	[Dropbox SWE intern](https://www.gem.com/form?formID=f77f2fea-f137-435d-b221-84320d3dfde4)	Name=[Dropbox SWE intern](https://www.gem.com/form?formID=f77f2fea-f137-435d-b221-84320d3dfde4); Status/Open Date=✅ Open; Year=Sophomore; Note=Express interest
Internships	[EA Pathfinder](https://ea.gr8people.com/jobs?page=1&inp1377=2&keyword=pathfinder)	Name=[EA Pathfinder](https://ea.gr8people.com/jobs?page=1&inp1377=2&keyword=pathfinder); Status/Open Date=?; Year=Freshman, Sophomore; Note=12-week internship open to SWE, PM, etc.
Internships	[Microsoft Explore (Freshman)](https://careers.microsoft.com/v2/global/en/exploremicrosoft)	Name=[Microsoft Explore (Freshman)](https://careers.microsoft.com/v2/global/en/exploremicrosoft); Status/Open Date=✅ Open; Year=Freshman
Internships	[NASA](https://intern.nasa.gov/)	Name=[NASA](https://intern.nasa.gov/); Status/Open Date=✅ Open year-round; Year=All student; Note=Many job postings specify that Freshman and Sophomore are accepted
Special Programs & Resources	[CodePath](https://www.codepath.org/plan-your-codepath)	Name=[CodePath](https://www.codepath.org/plan-your-codepath); Year=All student; Note=Free online courses in web dev, mobile, cyber, etc. Also provide resume help, mentorship, interview prep, recruiting event, etc.
Special Programs & Resources	[Forage](https://www.theforage.com/)	Name=[Forage](https://www.theforage.com/); Year=All student; Note=5-6 hour virtual work experience programs. Featuring JPMC, Lyft, Visa, EA, SAP, etc.
Winternships	[HRT Women in Trading Tech Internship](https://boards.greenhouse.io/wehrtyou/jobs/6305711)	Name=[HRT Women in Trading Tech Internship](https://boards.greenhouse.io/wehrtyou/jobs/6305711); Status/Open Date=✅ Open; Year=Freshman, Sophomore; Note=2-4 week paid winternship for automated trading
Winternships	[Impact Labs Fellowship](https://www.impactlabs.io/fellowship)	Name=[Impact Labs Fellowship](https://www.impactlabs.io/fellowship); Status/Open Date=?; Year=All student; Note=2-week program in NYC during winter break. Financial assistance available
