# sections
Fall 2026 (34 employer-stated)
Recently posted — cycle not stated (178 roles)
Summer 2027 (300 employer-stated)
# rows
Recently posted — cycle not stated (178 roles)	Intel / Software Engineer Graduate Intern @ US, Oregon, Hillsboro	Company=Intel; Role=Software Engineer Graduate Intern; Category=Software; Location=US, Oregon, Hillsboro; Skills=Python, C#, .NET; Posted=Aug 20, 2026; Apply=[Apply](https://intel.wd1.myworkdayjobs.com/external/job/US-Oregon-Hillsboro/Software-Engineer-Graduate-Intern_JR0286491)
Recently posted — cycle not stated (178 roles)	Interco / Paid Internship -- Software Development -- React 🛂 @ St. Louis, MO, United States	Company=Interco; Role=Paid Internship -- Software Development -- React; Category=Software; Location=St. Louis, MO, United States; Skills=React, JavaScript, HTML/CSS; Posted=Aug 13, 2026; Apply=[Apply](https://jobs.smartrecruiters.com/Interco/744000143346169)
Recently posted — cycle not stated (178 roles)	Internship / AI Labs Intern @ New York	Company=Internship; Role=AI Labs Intern; Category=Data & ML/AI; Location=New York; Skills=Python, TypeScript, JavaScript, SQL; Posted=Sep 09, 2026; Apply=[Apply](https://jobs.ashbyhq.com/interplay/bdf67758-1f20-4a01-8bb3-ccebfa79e9ac)
Recently posted — cycle not stated (178 roles)	Johnson Controls / Software/Controls Engineering Grad Intern @ Salem-Virginia-United States of America	Company=Johnson Controls; Role=Software/Controls Engineering Grad Intern; Category=Software; Location=Salem-Virginia-United States of America; Skills=C++; Posted=Sep 04, 2026; Apply=[Apply](https://jci.wd5.myworkdayjobs.com/JCI/job/Salem-Virginia-United-States-of-America/Software-Controls-Engineering-Grad-Intern_WD30278205-1)
Recently posted — cycle not stated (178 roles)	KBR / Software Intern @ Houston, Texas	Company=KBR; Role=Software Intern; Category=Software; Location=Houston, Texas; Skills=Python, C#, JavaScript, HTML/CSS; Posted=Aug 06, 2026; Apply=[Apply](https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Houston-Texas/Software-Intern_R2127863)
Recently posted — cycle not stated (178 roles)	Katalyst Space Technologies / Engineering Intern (Electrical / Mechanical / GNC / Software) @ Broomfield, Colorado, United States	Company=Katalyst Space Technologies; Role=Engineering Intern (Electrical / Mechanical / GNC / Software); Category=Hardware; Location=Broomfield, Colorado, United States; Skills=Python, C++, MATLAB, Linux; Posted=Aug 31, 2026; Apply=[Apply](https://job-boards.greenhouse.io/katalyst/jobs/6176711004)
Recently posted — cycle not stated (178 roles)	Kulicke & Soffa / Intern, Software Engineering 🆕 _(2 openings)_ @ Fort Washington, PA, United States	Company=Kulicke & Soffa; Role=Intern, Software Engineering _(2 openings)_; Category=Software; Location=Fort Washington, PA, United States; Skills=Python, C++, MATLAB; Posted=Sep 12, 2026; Apply=[Apply](https://etyy.fa.ap2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/11648) [#2](https://etyy.fa.ap2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/11649)
Recently posted — cycle not stated (178 roles)	Leidos / Data Science Intern 🇺🇸 @ San Diego, CA	Company=Leidos; Role=Data Science Intern 🇺🇸; Category=Data & ML/AI; Location=San Diego, CA; Skills=Python; Posted=Aug 28, 2026; Apply=[Apply](https://leidos.wd5.myworkdayjobs.com/External/job/San-Diego-CA/Data-Science-Intern_R-00190740)
Recently posted — cycle not stated (178 roles)	Loram / Machine Learning / Artificial Intelligence (AI) Intern @ Hamel, MN, United States	Company=Loram; Role=Machine Learning / Artificial Intelligence (AI) Intern; Category=Data & ML/AI; Location=Hamel, MN, United States; Skills=Python, C#, SQL, PyTorch; Posted=Sep 04, 2026; Apply=[Apply](https://jobs.smartrecruiters.com/Loram1/3743990015082845)
Recently posted — cycle not stated (178 roles)	M3USA 🆁 / AI Engineering Intern (Remote) @ Fort Washington +2 more	Company=M3USA 🆁; Role=AI Engineering Intern (Remote); Category=Data & ML/AI; Location=Fort Washington +2 more; Skills=Python, TypeScript, JavaScript, LLMs; Posted=Sep 08, 2026; Apply=[Apply](https://jobs.smartrecruiters.com/M3USA/744000148244649)
Recently posted — cycle not stated (178 roles)	Magna International / Intern - Engineering Software _(2 openings)_ @ Southfield, Michigan, US	Company=Magna International; Role=Intern - Engineering Software _(2 openings)_; Category=Software; Location=Southfield, Michigan, US; Skills=Python, C++, Bash, Linux; Posted=Sep 02, 2026; Apply=[Apply](https://magna.wd3.myworkdayjobs.com/Magna/job/Southfield-Michigan-US/Intern---Engineering-Software_R00258617) [#2](https://magna.wd3.myworkdayjobs.com/Magna/job/Southfield-Michigan-US/Intern---Engineering-Software_R00260232)
Recently posted — cycle not stated (178 roles)	Marmon Holdings / AI Intern @ Sauget, IL	Company=Marmon Holdings; Role=AI Intern; Category=Data & ML/AI; Location=Sauget, IL; Skills=No skills listed; Posted=Aug 31, 2026; Apply=[Apply](https://marmon.wd501.myworkdayjobs.com/Marmon_Careers/job/Sauget-IL/AI-Intern_JR0000045510)
Recently posted — cycle not stated (178 roles)	Marmon Holdings / AI Project Management Intern @ Chicago, IL	Company=Marmon Holdings; Role=AI Project Management Intern; Category=Data & ML/AI; Location=Chicago, IL; Skills=No skills listed; Posted=Aug 12, 2026; Apply=[Apply](https://marmon.wd501.myworkdayjobs.com/Marmon_Careers/job/Chicago-IL/AI-Project-Management-Intern_JR0000045089-1)
Recently posted — cycle not stated (178 roles)	Maximor AI / Software engineering Intern @ New York City	Company=Maximor AI; Role=Software engineering Intern; Category=Software; Location=New York City; Skills=Python, TypeScript, JavaScript, LLMs; Posted=Aug 25, 2026; Apply=[Apply](https://jobs.ashbyhq.com/maximor/3ff6e57d-5430-4836-b6f0-19044d8ee6d8)
Recently posted — cycle not stated (178 roles)	Meridian Partners / Embedded Software Engineer Co-op 🇺🇸 @ Cambridge, MA	Company=Meridian Partners; Role=Embedded Software Engineer Co-op 🇺🇸; Category=Software; Location=Cambridge, MA; Skills=Python, C++, Rust; Posted=Aug 24, 2026; Apply=[Apply](https://job-boards.greenhouse.io/morsecorpcoop/jobs/7968605003)
Recently posted — cycle not stated (178 roles)	Meridian Partners / Machine Learning Engineer Co-op 🇺🇸 @ Cambridge +5 more	Company=Meridian Partners; Role=Machine Learning Engineer Co-op 🇺🇸; Category=Data & ML/AI; Location=Cambridge +5 more; Skills=Python, LLMs, Computer Vision, AWS; Posted=Aug 24, 2026; Apply=[Apply](https://job-boards.greenhouse.io/morsecorpcoop/jobs/7968308003)
Recently posted — cycle not stated (178 roles)	Meridian Partners / Python Software Engineer Graduate Co-op 🇺🇸 @ Cambridge +5 more	Company=Meridian Partners; Role=Python Software Engineer Graduate Co-op 🇺🇸; Category=Software; Location=Cambridge +5 more; Skills=Python, AWS, Azure, Docker; Posted=Aug 24, 2026; Apply=[Apply](https://job-boards.greenhouse.io/morsecorpcoop/jobs/7968485003)
Recently posted — cycle not stated (178 roles)	Microchip Technology / Intern - Engineering (Device Software and Test) @ AZ - Chandler	Company=Microchip Technology; Role=Intern - Engineering (Device Software and Test); Category=Software; Location=AZ - Chandler; Skills=Python, Java, C#, Linux; Posted=Aug 20, 2026; Apply=[Apply](https://microchiphr.wd5.myworkdayjobs.com/external/job/AZ---Chandler/Intern---Engineering--Device-Software-and-Test-_R3573-26)
Recently posted — cycle not stated (178 roles)	Microchip Technology / Intern-Engineering (Firmware Development) @ TX - Houston - Compaq Center Dr	Company=Microchip Technology; Role=Intern-Engineering (Firmware Development); Category=Hardware; Location=TX - Houston - Compaq Center Dr; Skills=Python, Java, C++, C#; Posted=Aug 03, 2026; Apply=[Apply](https://microchiphr.wd5.myworkdayjobs.com/external/job/TX---Houston---Compaq-Center-Dr/Intern-Engineering--Firmware-Development-_R3372-26)
Recently posted — cycle not stated (178 roles)	Micron Technology / Intern - AI Systems and Infrastructure Engineering @ Austin, TX	Company=Micron Technology; Role=Intern - AI Systems and Infrastructure Engineering; Category=Data & ML/AI; Location=Austin, TX; Skills=Python, C++, PyTorch, LLMs; Posted=Aug 31, 2026; Apply=[Apply](https://micron.wd1.myworkdayjobs.com/External/job/Austin-TX/Intern---AI-Systems-and-Infrastructure-Engineering_JR109990)
Recently posted — cycle not stated (178 roles)	Micron Technology / Intern - Software Engineer @ Boise, ID - Main Site	Company=Micron Technology; Role=Intern - Software Engineer; Category=Software; Location=Boise, ID - Main Site; Skills=Python, C#, JavaScript, SQL; Posted=Sep 08, 2026; Apply=[Apply](https://micron.wd1.myworkdayjobs.com/External/job/Boise-ID---Main-Site/Intern---Software-Engineer_JR108550)
Recently posted — cycle not stated (178 roles)	Micron Technology / Intern - Technical Customer Management, AI @ Longmont-MAX- Office, CO	Company=Micron Technology; Role=Intern - Technical Customer Management, AI; Category=Data & ML/AI; Location=Longmont-MAX- Office, CO; Skills=Python, SQL; Posted=Aug 27, 2026; Apply=[Apply](https://micron.wd1.myworkdayjobs.com/External/job/Longmont-MAX--Office-CO/Intern---Technical-Customer-Management--AI_JR109454)
Recently posted — cycle not stated (178 roles)	Monolithic Power Systems / AI Developer Intern @ San Jose - California	Company=Monolithic Power Systems; Role=AI Developer Intern; Category=Data & ML/AI; Location=San Jose - California; Skills=Python, Java, PyTorch, TensorFlow; Posted=Aug 24, 2026; Apply=[Apply](https://monolithicpower.wd12.myworkdayjobs.com/MPS_Careers/job/San-Jose---California/AI-Developer-Intern_R-1756)
Recently posted — cycle not stated (178 roles)	N1 / Software Engineer Intern (Backend, Rust) @ New York City	Company=N1; Role=Software Engineer Intern (Backend, Rust); Category=Software; Location=New York City; Skills=Rust, C++; Posted=Aug 19, 2026; Apply=[Apply](https://jobs.ashbyhq.com/n1/afe7deb5-9cfd-4926-bcb4-058d418592a6)
Recently posted — cycle not stated (178 roles)	National Information Solutions Cooperative (NISC) / Intern - Data Engineer @ Lake Saint Louis, MO	Company=National Information Solutions Cooperative (NISC); Role=Intern - Data Engineer; Category=Data & ML/AI; Location=Lake Saint Louis, MO; Skills=Python, Java, SQL, Scala; Posted=Sep 02, 2026; Apply=[Apply](https://job-boards.greenhouse.io/testnisc/jobs/8167884)
Recently posted — cycle not stated (178 roles)	National Information Solutions Cooperative (NISC) / Intern - Software Development @ Mandan, ND	Company=National Information Solutions Cooperative (NISC); Role=Intern - Software Development; Category=Software; Location=Mandan, ND; Skills=Java, TypeScript, JavaScript, Angular; Posted=Sep 02, 2026; Apply=[Apply](https://job-boards.greenhouse.io/testnisc/jobs/8174096)
Recently posted — cycle not stated (178 roles)	National Laboratory of the Rockies / Undergraduate/graduate intern - software and data infrastructure for autonomous thin film experimentation (Year-Round) @ Golden, CO	Company=National Laboratory of the Rockies; Role=Undergraduate/graduate intern - software and data infrastructure for autonomous thin film experimentation (Year-Round); Category=Data & ML/AI; Location=Golden, CO; Skills=Python, Computer Vision, Git; Posted=Aug 26, 2026; Apply=[Apply](https://nrel.wd5.myworkdayjobs.com/NLR/job/Golden-CO/Undergraduate-graduate-intern---software-and-data-infrastructure-for-autonomous-thin-film-experimentation--Year-Round-_R14394)
Recently posted — cycle not stated (178 roles)	NewsBreak / Nearby AI Internship Program - Engineering Track 🆕 @ Mountain View, California, United States	Company=NewsBreak; Role=Nearby AI Internship Program - Engineering Track; Category=Data & ML/AI; Location=Mountain View, California, United States; Skills=Python, Java, LLMs, Git; Posted=Sep 11, 2026; Apply=[Apply](https://job-boards.greenhouse.io/newsbreak/jobs/4712896006)
Recently posted — cycle not stated (178 roles)	Nike / NIKE, Inc. Artificial Intelligence, Data, & Machine Learning Engineering Undergraduate Internship @ Beaverton, Oregon	Company=Nike; Role=NIKE, Inc. Artificial Intelligence, Data, & Machine Learning Engineering Undergraduate Internship; Category=Data & ML/AI; Location=Beaverton, Oregon; Skills=Python, SQL, LLMs, Computer Vision; Posted=Aug 31, 2026; Apply=[Apply](https://nike.wd1.myworkdayjobs.com/nke/job/Beaverton-Oregon/NIKE--Inc-Artificial-Intelligence--Data----Machine-Learning-Engineering-Undergraduate-Internship_R-91110)
Recently posted — cycle not stated (178 roles)	Nike / NIKE, Inc. Software Engineering Undergraduate Internship @ Beaverton, Oregon	Company=Nike; Role=NIKE, Inc. Software Engineering Undergraduate Internship; Category=Software; Location=Beaverton, Oregon; Skills=Python, Java, C#, JavaScript; Posted=Aug 31, 2026; Apply=[Apply](https://nike.wd1.myworkdayjobs.com/nke/job/Beaverton-Oregon/NIKE--Inc-Software-Engineering-Undergraduate-Internship_R-91111)
Recently posted — cycle not stated (178 roles)	Nokia / AI-Agent Development Co-op @ United States	Company=Nokia; Role=AI-Agent Development Co-op; Category=Data & ML/AI; Location=United States; Skills=Python, LLMs, Git; Posted=Sep 04, 2026; Apply=[Apply](https://fa-evmr-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/39978)
Recently posted — cycle not stated (178 roles)	Nokia / Data Analytics & AI Co-op @ United States	Company=Nokia; Role=Data Analytics & AI Co-op; Category=Data & ML/AI; Location=United States; Skills=Python, SQL; Posted=Aug 25, 2026; Apply=[Apply](https://fa-evmr-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/39743)
Recently posted — cycle not stated (178 roles)	Nokia / Deepfield Software Engineer Co-op @ United States	Company=Nokia; Role=Deepfield Software Engineer Co-op; Category=Software; Location=United States; Skills=Python, Rust, JavaScript, LLMs; Posted=Aug 25, 2026; Apply=[Apply](https://fa-evmr-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/39908)
Recently posted — cycle not stated (178 roles)	Northern Trust / Technology Intern – Data Science and Analytics 🛂 @ Chicago, IL	Company=Northern Trust; Role=Technology Intern – Data Science and Analytics; Category=Data & ML/AI; Location=Chicago, IL; Skills=Python, SQL, Bash, LLMs; Posted=Sep 01, 2026; Apply=[Apply](https://ntrs.wd1.myworkdayjobs.com/northerntrust/job/Chicago-IL/Technology-Intern---Data-Science-and-Analytics_R160865-1)
Recently posted — cycle not stated (178 roles)	Northern Trust / Technology Intern – Information Security 🛂 @ Chicago, IL	Company=Northern Trust; Role=Technology Intern – Information Security; Category=Security; Location=Chicago, IL; Skills=Python, Java, SQL, Bash; Posted=Sep 01, 2026; Apply=[Apply](https://ntrs.wd1.myworkdayjobs.com/northerntrust/job/Chicago-IL/Technology-Intern---Information-Security_R160869-1)
Recently posted — cycle not stated (178 roles)	Northern Trust / Technology Intern – Infrastructure and IT Management 🛂 @ Chicago, IL	Company=Northern Trust; Role=Technology Intern – Infrastructure and IT Management; Category=Software; Location=Chicago, IL; Skills=Bash, LLMs; Posted=Sep 01, 2026; Apply=[Apply](https://ntrs.wd1.myworkdayjobs.com/northerntrust/job/Chicago-IL/Technology-Intern---Infrastructure-and-IT-Management_R160872-1)
Recently posted — cycle not stated (178 roles)	OneMain Financial / Software Developer Intern – Document Shared Services (Part-Time) @ Evansville, IN	Company=OneMain Financial; Role=Software Developer Intern – Document Shared Services (Part-Time); Category=Software; Location=Evansville, IN; Skills=No skills listed; Posted=Sep 09, 2026; Apply=[Apply](https://myhrhome.wd1.myworkdayjobs.com/OneMainCareers/job/Evansville-IN/Software-Developer-Intern---Document-Shared-Services--Part-Time-_R2608-52284)
Recently posted — cycle not stated (178 roles)	Oracle / Platform Software Engineer 1 - Full-time Intern Conversion @ United States	Company=Oracle; Role=Platform Software Engineer 1 - Full-time Intern Conversion; Category=Software; Location=United States; Skills=C++, JavaScript, SQL; Posted=Aug 12, 2026; Apply=[Apply](https://eeho.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_45001/job/342415)
Recently posted — cycle not stated (178 roles)	Oshkosh / Cyber Security Intern 🆕 @ Oshkosh, Wisconsin, United States	Company=Oshkosh; Role=Cyber Security Intern; Category=Security; Location=Oshkosh, Wisconsin, United States; Skills=No skills listed; Posted=Sep 11, 2026; Apply=[Apply](https://oshkoshcorporation.wd5.myworkdayjobs.com/Oshkosh/job/Oshkosh-Wisconsin-United-States/Cyber-Security-Intern_R50267)
Recently posted — cycle not stated (178 roles)	Pluralis Research / Research Scientist Intern @ USA or Australia	Company=Pluralis Research; Role=Research Scientist Intern; Category=Data & ML/AI; Location=USA or Australia; Skills=PyTorch; Posted=Aug 31, 2026; Apply=[Apply](https://jobs.ashbyhq.com/pluralis-research/c8f78978-a693-4863-bcc0-66af5c3fd0be)
Recently posted — cycle not stated (178 roles)	Premier / Data Science Intern @ Charlotte, NC	Company=Premier; Role=Data Science Intern; Category=Data & ML/AI; Location=Charlotte, NC; Skills=No skills listed; Posted=Sep 03, 2026; Apply=[Apply](https://premierinc.wd1.myworkdayjobs.com/External_Professional/job/Charlotte-NC/Data-Science-Intern_R0008481)
Recently posted — cycle not stated (178 roles)	Premier / Software Engineer Intern @ Charlotte, NC	Company=Premier; Role=Software Engineer Intern; Category=Software; Location=Charlotte, NC; Skills=JavaScript, React; Posted=Sep 03, 2026; Apply=[Apply](https://premierinc.wd1.myworkdayjobs.com/External_Professional/job/Charlotte-NC/Software-Engineer-Intern_R0008480)
Recently posted — cycle not stated (178 roles)	RTX / Co-Op, Software Engineer- Onsite 🇺🇸 @ US-IA-CEDAR RAPIDS-109 ~ 400 Collins Rd…	Company=RTX; Role=Co-Op, Software Engineer- Onsite 🇺🇸; Category=Software; Location=US-IA-CEDAR RAPIDS-109 ~ 400 Collins Rd…; Skills=Python, C#, SQL, Angular; Posted=Sep 10, 2026; Apply=[Apply](https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-IA-CEDAR-RAPIDS-109--400-Collins-Rd-NE--BLDG-109/Co-Op--Software-Engineer--Onsite_01871298)
Recently posted — cycle not stated (178 roles)	RTX / Electrical Firmware (Winter/Spring Co-op)(Onsite) 🇺🇸 @ US-IA-CEDAR RAPIDS-193 ~ 1120 Collins R…	Company=RTX; Role=Electrical Firmware (Winter/Spring Co-op)(Onsite) 🇺🇸; Category=Hardware; Location=US-IA-CEDAR RAPIDS-193 ~ 1120 Collins R…; Skills=Python, C++, Linux, Verilog; Posted=Sep 08, 2026; Apply=[Apply](https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-IA-CEDAR-RAPIDS-193--1120-Collins-Rd-NE--BLDG193/Electrical-Firmware--Winter-Spring-Co-op--Onsite-_01871872)
Recently posted — cycle not stated (178 roles)	RTX / Software Engineer Co-Op - Onsite 🛂 @ US-IA-CEDAR RAPIDS-131 ~ 5450 C Ave NE…	Company=RTX; Role=Software Engineer Co-Op - Onsite; Category=Software; Location=US-IA-CEDAR RAPIDS-131 ~ 5450 C Ave NE…; Skills=Python, C++; Posted=Sep 10, 2026; Apply=[Apply](https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-IA-CEDAR-RAPIDS-131--5450-C-Ave-NE--BLDG-131/Software-Engineer-Co-Op---Onsite_01871478)
Recently posted — cycle not stated (178 roles)	Reflect Orbital / Embedded Firmware Engineering Intern @ Hawthorne, CA	Company=Reflect Orbital; Role=Embedded Firmware Engineering Intern; Category=Hardware; Location=Hawthorne, CA; Skills=Python, C++; Posted=Sep 02, 2026; Apply=[Apply](https://jobs.ashbyhq.com/reflect-orbital/d5ade048-5555-4a77-b002-d117254b6e6b)
Recently posted — cycle not stated (178 roles)	Reflect Orbital / Flight Software Engineering Intern @ Hawthorne, CA	Company=Reflect Orbital; Role=Flight Software Engineering Intern; Category=Software; Location=Hawthorne, CA; Skills=No skills listed; Posted=Sep 02, 2026; Apply=[Apply](https://jobs.ashbyhq.com/reflect-orbital/d2ad1427-89aa-404d-8678-7b8e6dace5e2)
Recently posted — cycle not stated (178 roles)	Rockwell Automation / Intern, Content IDE Software Development (LCS) 🛂 @ Mayfield Heights, Ohio, United States	Company=Rockwell Automation; Role=Intern, Content IDE Software Development (LCS); Category=Software; Location=Mayfield Heights, Ohio, United States; Skills=Git; Posted=Sep 01, 2026; Apply=[Apply](https://rockwellautomation.wd1.myworkdayjobs.com/External_Rockwell_Automation/job/Mayfield-Heights-Ohio-United-States/Intern--Content-IDE-Software-Development--LCS-_R26-5010-2)
Recently posted — cycle not stated (178 roles)	Rockwell Automation / Intern, Cyber Professional Services (LCS) 🛂 @ Mayfield Heights, Ohio, United States	Company=Rockwell Automation; Role=Intern, Cyber Professional Services (LCS); Category=Security; Location=Mayfield Heights, Ohio, United States; Skills=No skills listed; Posted=Sep 01, 2026; Apply=[Apply](https://rockwellautomation.wd1.myworkdayjobs.com/External_Rockwell_Automation/job/Mayfield-Heights-Ohio-United-States/Intern--Cyber-Professional-Services--LCS-_R26-5042-2)
Recently posted — cycle not stated (178 roles)	SCOR / Data Science Intern @ Charlotte, North Carolina, United States	Company=SCOR; Role=Data Science Intern; Category=Data & ML/AI; Location=Charlotte, North Carolina, United States; Skills=Python, Git; Posted=Sep 10, 2026; Apply=[Apply](https://fa-errt-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2001/job/5393)
Recently posted — cycle not stated (178 roles)	SWBC / DevOps Intern @ San Antonio, TX	Company=SWBC; Role=DevOps Intern; Category=Software; Location=San Antonio, TX; Skills=Java, C#; Posted=Sep 08, 2026; Apply=[Apply](https://swbc.wd1.myworkdayjobs.com/swbccareers/job/San-Antonio-TX/DevOps-Intern_R0015484-2)
Recently posted — cycle not stated (178 roles)	SWBC / Software Engineering Intern @ San Antonio, TX	Company=SWBC; Role=Software Engineering Intern; Category=Software; Location=San Antonio, TX; Skills=C#, JavaScript; Posted=Sep 08, 2026; Apply=[Apply](https://swbc.wd1.myworkdayjobs.com/swbccareers/job/San-Antonio-TX/Software-Engineering-Intern_R0015482-2)
Recently posted — cycle not stated (178 roles)	Sequence Holdings / Software Engineer (Intern) @ New York City	Company=Sequence Holdings; Role=Software Engineer (Intern); Category=Software; Location=New York City; Skills=No skills listed; Posted=Sep 09, 2026; Apply=[Apply](https://jobs.ashbyhq.com/seqholdings/9dc9a7f3-198a-43c0-be75-a3aba228bf2c)
Recently posted — cycle not stated (178 roles)	Sherwin-Williams / Year-Round IT Co-op, Cybersecurity @ Cleveland, OH, United States	Company=Sherwin-Williams; Role=Year-Round IT Co-op, Cybersecurity; Category=Security; Location=Cleveland, OH, United States; Skills=No skills listed; Posted=Sep 02, 2026; Apply=[Apply](https://ejhp.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2/job/2622615)
Recently posted — cycle not stated (178 roles)	Sherwin-Williams / Year-Round IT Database Engineer Co-Op @ Cleveland, OH, United States	Company=Sherwin-Williams; Role=Year-Round IT Database Engineer Co-Op; Category=Software; Location=Cleveland, OH, United States; Skills=No skills listed; Posted=Aug 18, 2026; Apply=[Apply](https://ejhp.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2/job/2621017)
Recently posted — cycle not stated (178 roles)	Simon Property Group / Intern - Data Engineering (Data Analytics, Information Sciences, Computer Science Majors) @ Indianapolis, IN	Company=Simon Property Group; Role=Intern - Data Engineering (Data Analytics, Information Sciences, Computer Science Majors); Category=Data & ML/AI; Location=Indianapolis, IN; Skills=Python, SQL, Snowflake, Tableau; Posted=Sep 04, 2026; Apply=[Apply](https://simon.wd1.myworkdayjobs.com/Simon/job/Indianapolis-IN/Intern---Data-Engineering--Data-Analytics--Information-Sciences--Computer-Science-Majors-_R13976)
Recently posted — cycle not stated (178 roles)	Simon Property Group / Intern - Front End Developer (Computer Science, Web Development, or Information Sciences Majors) @ Indianapolis, IN	Company=Simon Property Group; Role=Intern - Front End Developer (Computer Science, Web Development, or Information Sciences Majors); Category=Software; Location=Indianapolis, IN; Skills=JavaScript, HTML/CSS, Git; Posted=Sep 04, 2026; Apply=[Apply](https://simon.wd1.myworkdayjobs.com/Simon/job/Indianapolis-IN/Intern---Front-End-Developer--Computer-Science--Web-Development--or-Information-Sciences-Majors-_R13975)
Recently posted — cycle not stated (178 roles)	Simon Property Group / Intern - Project Delivery (Information Services / Computer Science Majors) @ Indianapolis, IN	Company=Simon Property Group; Role=Intern - Project Delivery (Information Services / Computer Science Majors); Category=Software; Location=Indianapolis, IN; Skills=No skills listed; Posted=Sep 04, 2026; Apply=[Apply](https://simon.wd1.myworkdayjobs.com/Simon/job/Indianapolis-IN/Intern---Project-Delivery--Information-Services---Computer-Science-Majors-_R13947)
Recently posted — cycle not stated (178 roles)	Stripe / Software Engineer, Intern (Summer or Winter) @ San Francisco, Seattle, New York City	Company=Stripe; Role=Software Engineer, Intern (Summer or Winter); Category=Software; Location=San Francisco, Seattle, New York City; Skills=Java, JavaScript, Scala, Ruby; Posted=Aug 31, 2026; Apply=[Apply](https://stripe.com/jobs/search?gh_jid=8128745)
Recently posted — cycle not stated (178 roles)	Syntiant / Machine Learning Intern - KWS/AED @ Redwood City, California, United States	Company=Syntiant; Role=Machine Learning Intern - KWS/AED; Category=Data & ML/AI; Location=Redwood City, California, United States; Skills=Python, PyTorch, TensorFlow; Posted=Sep 08, 2026; Apply=[Apply](https://apply.workable.com/syntiant/j/113F994B7B/)
Recently posted — cycle not stated (178 roles)	Syska Hennessy Group / Innovations Intern (Full Stack/Front End Engineering) @ New York	Company=Syska Hennessy Group; Role=Innovations Intern (Full Stack/Front End Engineering); Category=Software; Location=New York; Skills=JavaScript; Posted=Aug 21, 2026; Apply=[Apply](https://job-boards.greenhouse.io/syskahennessy/jobs/8147733)
Recently posted — cycle not stated (178 roles)	Syska Hennessy Group / Software Developer (Innovation) Summer Intern @ New York, NY	Company=Syska Hennessy Group; Role=Software Developer (Innovation) Summer Intern; Category=Software; Location=New York, NY; Skills=Python, Java, JavaScript, Swift; Posted=Sep 08, 2026; Apply=[Apply](https://job-boards.greenhouse.io/syskahennessy/jobs/8177938)
Recently posted — cycle not stated (178 roles)	TIAA / Churchill Summer Internship: Investment Infrastructure & Technology (IIT) @ New York, NY, USA	Company=TIAA; Role=Churchill Summer Internship: Investment Infrastructure & Technology (IIT); Category=Software; Location=New York, NY, USA; Skills=Python, SQL, Git; Posted=Aug 28, 2026; Apply=[Apply](https://tiaa.wd1.myworkdayjobs.com/Search/job/New-York-NY-USA/Churchill-Summer-Internship--Investment-Infrastructure---Technology--IIT-_R260800515-1)
Recently posted — cycle not stated (178 roles)	Talentpluto / Full Stack Engineering Intern @ New York, New York, United States	Company=Talentpluto; Role=Full Stack Engineering Intern; Category=Software; Location=New York, New York, United States; Skills=TypeScript, JavaScript, React, Next.js; Posted=Aug 28, 2026; Apply=[Apply](https://apply.workable.com/talentpluto/j/D3050663DF/)
Recently posted — cycle not stated (178 roles)	Talentpluto 🆁 / AI/ML Engineering Intern @ United States (Remote)	Company=Talentpluto 🆁; Role=AI/ML Engineering Intern; Category=Data & ML/AI; Location=United States (Remote); Skills=Python, TypeScript, JavaScript, LLMs; Posted=Aug 31, 2026; Apply=[Apply](https://apply.workable.com/talentpluto/j/6F93C25627/)
Recently posted — cycle not stated (178 roles)	Talentpluto 🆁 / Backend Engineering Intern @ United States (Remote)	Company=Talentpluto 🆁; Role=Backend Engineering Intern; Category=Software; Location=United States (Remote); Skills=Python, TypeScript, JavaScript; Posted=Aug 31, 2026; Apply=[Apply](https://apply.workable.com/talentpluto/j/CCC60EBB0C/)
Recently posted — cycle not stated (178 roles)	Tencent / AI Business Analyst Intern @ US-California-Palo Alto	Company=Tencent; Role=AI Business Analyst Intern; Category=Data & ML/AI; Location=US-California-Palo Alto; Skills=No skills listed; Posted=Sep 01, 2026; Apply=[Apply](https://tencent.wd1.myworkdayjobs.com/Tencent_Careers/job/US-California-Palo-Alto/AI-Business-Analyst-Intern_R108039-1)
